EAR,MAR,CIR,MOE,PITCH,ROLL,YAW,Subject,Label
-0.5507210282441819,-1.0230811186582445,-0.5244651825081452,-0.9800535270439018,-9.285216574303396,3.778706929359122,-14.842664418547805,2,0
1.1542972364105113,0.0478825296523499,1.1531322512902211,-0.03876555213385164,-12.51399494838956,3.9022660446298425,-12.958470721223074,2,0
-0.6035762081666062,0.9751985890058994,-0.6286670687820728,1.0188190791777365,-11.132251505042385,4.199708290202725,-13.74593002118787,2,0
23.810251981204317,0.4656839821860372,0.17380007614424675,-1.2591773633198853,-9.07992973293443,3.509181393146028,-13.49799768388433,2,0
48.25047347524586,1.1823319971341804,3.115115194861289,-2.2190035510042314,-9.038324317934752,3.384241948712272,-13.386110200556836,2,0
-1.3161836218386063,0.6745887936979104,0.5848443639573215,0.7733077552159519,-10.841446839332033,3.37866824369632,-11.41962913255373,2,0
1.6789657221582033,0.5765462302644943,0.6498105130129469,0.4474298147526641,-11.37482053992861,3.4420195763242165,-14.201048164828489,2,0
-264.81752573412433,0.28941954760759697,-7.1830558634010195,43.88005380948874,-8.269633116327924,2.290033112859103,-13.580158588436865,2,0
-3.9055694997522794,0.03101251676458538,0.28502367080496294,0.3261875087579008,-14.480837325275276,4.593797665973802,-14.528795625404326,2,0
-21.3934478201522,0.12248298129747455,-0.9409722604028896,1.8044745532301754,-9.845978290294804,3.3435608676003294,-13.113221627445402,2,0
-0.28239026068373574,-0.6613102163849619,-0.6313132306399808,-0.6386981591711115,-10.506208300045037,4.319916461755168,-14.857470643626778,2,0
-55.7278557749201,-1.4091468808031313,-2.282044247080463,3.1280697199644107,-11.219412534781096,4.281882984576336,-15.181814488801344,2,0
31.778631580171204,1.0228268747401466,0.7401056789957653,-1.279108384945493,-11.063916461834802,4.29400979045418,-15.883044182866579,2,0
-11.698760653453654,1.4441196323258558,0.023054750916868965,2.3735142965908835,-10.827232342476904,4.195982576797583,-14.287755189408273,2,0
-18.08599834714117,0.16792998397622838,-0.6100018412873024,1.581445143257413,-12.694448004586828,4.410909123851172,-14.388333247859077,2,0
35.74632780439423,-0.16384839617618138,1.0369962054464428,-2.649336229585784,-11.778520694914928,3.710459294389035,-14.181623226152553,2,0
-252.59484984014915,-2.7467541306135144,-7.217301155149717,33.465937353950125,-10.907971202880542,3.5080350922483396,-18.568593808186616,2,0
-30.60066057423592,-4.3787380097172,-0.014498327787155436,-2.2108155147592665,-11.143044586286658,4.177914014197106,-18.03639532654512,2,0
-43.22030074187827,0.7506020207116983,-0.8221176732525558,4.374227371089903,-12.796964653747477,2.198668614867211,-9.889853066718056,2,0
-20.00955118936034,-2.108862177291417,0.5234191132906989,-0.6287858583073291,-9.937668823177308,3.674613801934988,-17.671457499922784,2,0
-12.941049362693697,-1.2603710340755312,-0.09646305139485348,-0.2946314230195071,-11.620878325100074,3.8612568591281375,-15.266450981127935,2,0
-30.530063939190878,0.7873138871394689,1.1635160330338088,3.2778269381195857,-9.936427341185677,2.325359033787141,-9.378536628741864,2,0
-0.762038948323752,-0.25681417148648955,-0.790520419687694,-0.19935131983432908,-10.520373280404813,3.406067642479554,-12.213720024425802,2,0
-30.855752630266917,0.5400727581547905,-0.16241673501106588,3.043089038340197,-9.746109288496225,3.1770619986450304,-13.87306211996652,2,0
-44.12244310480394,0.25285102978053764,-1.24570755351513,3.911908165237723,-11.10863875279705,3.416400088087908,-12.737706562109206,2,0
-13.262131192410276,-1.0408136407202477,-0.11849864624848387,-0.045067537196832735,-10.626460347652522,3.364030417253412,-14.745589750826202,2,0
-42.64833827504064,-0.051174095563523724,-0.034119337198127084,3.4458711263676998,-12.162323715305872,4.120816411188,-13.325530611104016,2,0
26.971508381979394,6.165391513668023,0.4931309115377191,3.910485397125189,-10.22458250034683,-0.5866603520490865,8.514179204674948,2,0
-36.09495365598035,8.604944146332782,-0.4113422144260897,12.184268833844817,-10.073256520030196,-1.525978459581239,14.043265656527318,2,0
26.93736264916484,10.93852543211185,1.3318249815225092,8.424337308040714,-8.576542484093574,-2.71117496736258,17.74351126504409,2,0
4.914579615404146,12.948113683563445,1.1759979113876338,12.41785118314256,-10.285124015040829,-2.357693860417667,17.558129234820935,2,0
57.943232861363775,9.18994991070809,1.7623600578344896,4.31011349532397,-10.805754152990586,-0.9314042257382602,13.880130923462294,2,0
31.057506031189842,11.323904816052995,2.561642550284291,8.428598043256317,-9.926956712250767,-1.1711549954329417,16.163566840738923,2,0
4.5969781999053305,12.578474788422458,0.5975065750392642,12.084269002217512,-11.507519550710617,-1.4982302213915595,15.162894202469612,2,0
-7.29654516061212,10.17498828065048,0.23753520855299345,10.854473555372762,-11.848925151208132,-1.5344047471358655,15.334912040660436,2,0
70.34383022005117,11.070805233399069,2.3843683277224863,5.041733029548434,-10.871390289358411,-1.441408845697877,15.60005167857758,2,0
-86.68422449325016,10.005211941212814,-1.8747661552162354,20.01956582919958,-9.804900279719575,-1.4410544828290488,16.06273515778541,2,0
42.66523106707712,10.734629414203118,0.9449965938464542,6.90396131926272,-10.158544653718312,-0.999036179145056,15.144436210308578,2,0
-48.189419690909084,12.647755657894432,-0.949441961629242,17.995268351891347,-11.889520437807134,-1.846565285294287,16.58007938785184,2,0
24.110328272190376,9.570408819685305,1.12497327683088,7.3725175834130745,-9.5942656672639,-1.58302026114177,16.01941249824423,2,0
4.34756230435713,11.556177969801263,0.7586099741551324,11.09851205774887,-9.864955607728355,-1.4302656055830558,16.58104923897757,2,0
-5.108283215461197,10.027565688316654,-0.5729102870247412,10.49112937152486,-8.961827755382277,-1.481108327755182,16.917670206391737,2,0
32.54443419320763,10.820899248713282,0.20735558623732328,7.829791820562622,-11.034385273361773,-1.0096451932372918,15.490346456050407,2,0
-9.005411957329091,12.446848269990676,-0.38582220825751007,13.331382383873164,-9.636383203807137,-1.6145139564295654,17.177868986028155,2,0
-24.158988982117897,10.930562761581129,-1.1670284393136705,13.36994398692964,-11.066990569941288,-1.5310531098719644,16.89664407236318,2,0
-24.27556338806039,10.321048068474981,0.39240943214142987,12.743003037680657,29.57660691678096,-14.492468013037712,24.55848782202198,2,0
103.88869237413996,12.095597779590848,2.537230290211058,3.52551329158913,-9.912024147809703,-0.9878889682491214,18.289232182305938,2,0
20.45855909777039,10.390844946660025,-0.1656369176183385,8.473315020189363,-10.855534760069078,-1.3041929492935167,17.69514596755223,2,0
-30.294535835645352,11.810079091831103,-0.8847099504548265,14.973703561861468,-10.69116170478312,-1.1153172545258452,16.61591085163575,2,0
60.49535672731238,11.717955801179377,2.430932861769191,6.363321497852955,-8.921698908985718,-0.7765390792931016,18.09797184583175,2,0
42.75556641073978,14.052118730491916,-0.002547008665437799,9.938782681632572,-84.8098307057663,10.295560473031719,0.22768677071191995,2,0
-36.09495365598035,12.621800392577471,-1.1618925345063655,16.50851647133835,9.130660499979497,3.3722347985022263,-15.107841897397588,2,0
23.23928421292004,14.467511958973109,1.9946351031939829,12.109091792425886,-11.476725210006308,-3.0681008010329966,21.559620541302895,2,0
-4.051569242763493,14.017590326346532,-0.5978997990902057,14.400219224923875,-11.530142718648726,-3.436116810553797,20.47149190753101,2,0
1.940037736473255,19.745945276545417,-0.23136070181042329,19.46668329731407,34.84220728075647,-16.555811532773184,33.427154187852295,2,0
44.7181713353936,18.405312378989475,-0.28513324081785674,13.744792889727822,5.4130445330305355,5.296314038240458,-18.72716988350984,2,0
28.501401256895914,14.393893064361805,0.17572072702641858,11.543979427759423,-84.58228800077144,10.804493402592048,0.2149908641567808,2,0
-13.823965804209193,12.600788049173529,-0.1237109766451927,13.99608005761829,6.746427530766373,4.788940741614816,-15.66339432569753,2,0
-137.07440494857775,8.954435018970857,-2.7709341695749234,26.67347803510886,-12.210451549468823,-2.2793191754065285,10.72320963645897,2,0
12.173611082333892,12.672046037638033,0.4853444468736268,11.438653363654499,-13.538738140713237,-2.6798082447788123,16.142927726651653,2,0
-18.99755427006982,5.560447337042371,1.1871886172910546,7.249794772096562,-13.289837062942908,-0.3784970641177294,1.32893906459265,2,0
64.49689843820342,-0.37356377920679923,1.8449905673146427,-4.600681371371697,-12.108951915826385,2.7556567559913425,-12.74455220092532,2,0
27.163352753454514,-1.4412050555459177,-0.9329071070595629,-3.290565127112529,-10.369244053822046,4.603847009395305,-16.962290143181477,2,0
19.101291703132883,-0.34994353829292474,1.9392375382740625,-1.7138751241621653,-9.766458786333748,3.56891424207712,-16.25833725109366,2,0
-29.26839408909961,1.0764887121344904,-0.19015508857617297,3.474942098016266,-11.950825846073682,4.165745269067011,-14.817100091818041,2,0
-5.364256289272497,0.4774703375364353,0.14252719194614558,0.88782950551048,-10.382521378014182,3.818124365747444,-15.934237947311615,2,0
5.954697255703031,1.0790891901135915,-0.017529758539739634,0.622011175339468,-10.68760170934716,3.2091154785659297,-13.874023542371427,2,0
14.363640533041554,0.8073287114069236,-0.522631829977496,-0.26395025556802243,26.74932650195052,11.90527241545317,-26.84295062618717,2,0
6.395827711364441,1.7534773949752385,0.2657864793430213,1.252600208570047,-11.012791396605246,3.3236973931927336,-15.822995889210755,2,0
18.931487258086772,-0.07441082281473095,2.4863289270454447,-1.4376823341738119,-11.826382870153049,3.7490096199807614,-16.321583560905655,2,0
26.490235329992437,0.4896439652433882,1.6777216048512404,-1.4205364448187212,-9.611988048787055,5.132924206276501,-17.239758324828223,2,0
23.532815383541063,1.2234899032586124,1.4035460961658546,-0.5190487322949029,-10.99742751741723,3.8674660568053825,-14.947874069146982,2,0
6.525137335262374,-0.18195787096299448,0.07430658070032696,-0.6617879043920075,-12.150573299685488,3.6229716289619738,-14.01173313079514,2,0
6.264122362946791,0.15703918631306432,1.3340194439989694,-0.3090654713172957,-84.63346151140135,-9.34290806795094,-0.017271267291684836,2,0
18.916761635758675,0.5923085783430149,-0.007421073576187042,-0.7965918674719956,-10.696991633754003,4.64643912365384,-15.133567435461805,2,0
14.206138495012347,-0.033466804285419316,-0.40449041720824774,-1.0672973433514992,-11.577775849197876,5.23371146071209,-16.94880460170731,2,0
21.64859559459193,0.8446003775591446,1.4465449961670933,-0.7475129650324485,-84.58335057752691,-3.876528625533001,0.2264788697578266,2,0
19.143198826466083,-1.2490763837378904,-0.04465474067309584,-2.579565380036397,-11.05095721986108,5.7956571650831865,-17.71065008004146,2,0
-18.395698988818324,0.26551488627135994,-0.27666204874091405,1.7077104392040157,-11.707278492509824,4.952778117682279,-16.090428037318222,2,0
11.915083425249273,-0.4911665759677916,1.5888341758629028,-1.3500707079506984,-11.333203361188403,4.761559453807444,-15.248388240303065,2,0
-5.999935638726942,0.6029645575086527,0.21756999788895828,1.0639232930675597,-11.575420308170415,4.4779520775680774,-15.701543404891945,2,0
-6.161358572934985,0.45995176415728983,0.4621995574510606,0.93211148683466,-11.882711897174442,4.344681812974169,-15.762772606414694,2,0
13.964472496521395,-0.09585331567639828,2.1682921394958847,-1.110680108981712,28.783320673971804,12.593611722033485,-30.218755604714907,2,0
31.603257543955944,-6.58045177894904,2.099026936517074,-8.388824370838247,33.00400856841172,12.497612713573034,-35.12072271868943,2,0
43.64248378332431,-4.1785357034593495,3.211538572659632,-6.828939249893541,-10.87311437162002,8.752141557021217,-20.711016084713364,2,0
-25.1327914343591,-1.3342295330428255,0.24833619016315558,0.58329915545496,-11.904142231215381,4.828235037462979,-16.079136650146,2,0
-0.6035762081666062,-0.49028890762721383,1.0559843427853366,-0.44427190046052845,-14.3902487893043,6.2021715759659015,-19.994357510412968,2,0
-5.69023499704979,-1.6254936461502134,-0.6642632111026268,-1.208452886774071,-13.362785864904913,5.368976436355389,-17.312561529334033,2,0
-0.8413857031495208,0.22240827546066555,0.7222705505097341,0.28524563813530324,-11.916607750729296,4.66634876195018,-15.518121395108029,2,0
-5.946092037663023,0.0015902600262483401,0.6124920976520273,0.4526941726302614,-11.226473843393528,5.956235416392848,-17.518829515374502,2,0
-10.945978147874856,1.132260266825255,1.6245198937184493,1.9939853157931464,-14.935566201365516,6.030119209910195,-18.475443461787343,2,0
